结束时间,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13
来源,上海期货交易所,上海期货交易所,上海期货交易所,上海期货交易所,上海期货交易所,上海期货交易所,上海期货交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,大连商品交易所,TOCOM,TOCOM,TOCOM,TOCOM
更新时间,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13,2019-05-13
2011-12-19,"24,685.00","26,680.00","26,615.00","24,590.00","859,662.00","10,578,508.38","856,574.00","6,500.00","6,800.00","6,515.00","6,780.00","82,776.33","24,408.00","24,106.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,805.00","9,250.00","8,835.00","9,215.00","4,336,871.41","941,144.00","934,614.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,267.00,250.00,266.80
2011-12-20,"24,915.00","26,740.00","26,710.00","24,815.00","1,021,700.00","12,685,384.92","1,019,290.00","6,530.00","6,815.00","6,525.00","6,805.00","76,267.05","22,418.00","22,168.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,835.00","9,285.00","8,860.00","9,245.00","4,060,853.67","878,306.00","872,744.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,251.20,271.50,251.20,271.30
2011-12-21,"25,275.00","26,930.00","26,935.00","25,315.00","836,900.00","10,599,927.58","834,038.00","6,560.00","6,870.00","6,560.00","6,860.00","114,353.68","33,336.00","33,068.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,890.00","9,350.00","8,855.00","9,355.00","3,168,048.43","677,040.00","670,478.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,278.00,259.60,277.90
2011-12-22,"25,225.00","26,810.00","26,800.00","25,215.00","809,550.00","10,214,464.78","807,196.00","6,550.00","6,860.00","6,565.00","6,850.00","88,438.44","25,838.00","24,938.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,890.00","9,385.00","8,970.00","9,345.00","3,464,157.59","741,122.00","734,038.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.40,276.10,259.50,276.30
2011-12-23,"25,575.00","26,840.00","26,825.00","25,480.00","655,542.00","8,359,543.89","653,258.00","6,570.00","6,900.00","6,565.00","6,880.00","90,970.20","26,444.00","26,016.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,005.00","9,495.00","9,025.00","9,445.00","2,927,789.83","619,990.00","611,546.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2011-12-26,"25,045.00","26,680.00","26,780.00","25,320.00","710,330.00","8,998,121.68","708,640.00","6,540.00","6,830.00","6,530.00","6,860.00","86,008.64","25,076.00","24,726.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,005.00","9,350.00","9,000.00","9,405.00","3,143,779.85","668,412.00","662,762.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,257.00,276.60,257.00,276.40
2011-12-27,"24,885.00","26,685.00","26,670.00","25,020.00","674,704.00","8,450,716.00","672,678.00","6,530.00","6,850.00","6,540.00","6,850.00","71,532.84","20,886.00","20,612.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,000.00","9,375.00","8,980.00","9,395.00","2,936,475.39","625,044.00","619,156.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.90,271.10,252.90,271.50
2011-12-28,"24,890.00","26,690.00","26,750.00","24,990.00","822,160.00","10,282,599.12","820,242.00","6,535.00","6,870.00","6,535.00","6,865.00","70,808.56","20,616.00","20,408.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,005.00","9,440.00","9,035.00","9,430.00","2,914,551.46","618,056.00","611,562.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,253.00,271.70,253.00,271.60
2011-12-29,"24,320.00","26,650.00","26,625.00","24,480.00","612,556.00","7,516,491.12","609,326.00","6,475.00","6,830.00","6,490.00","6,840.00","62,694.50","18,332.00","18,106.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"8,995.00","9,455.00","9,000.00","9,415.00","2,774,154.68","588,966.00","582,348.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.60,265.20,247.60,265.50
2011-12-30,"24,160.00","26,675.00","26,615.00","24,320.00","903,570.00","11,007,548.32","900,810.00","6,535.00","6,910.00","6,510.00","6,885.00","106,685.76","31,008.00","30,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,080.00","9,605.00","9,100.00","9,555.00","3,484,801.77","728,988.00","719,906.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,246.00,263.20,247.50,263.40
2012-01-04,"23,655.00","26,380.00","26,565.00","24,180.00","1,047,600.00","12,719,946.21","1,041,404.00","6,545.00","6,910.00","6,500.00","6,940.00","120,517.88","34,712.00","34,212.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,130.00","9,620.00","9,160.00","9,640.00","2,515,822.48","521,664.00","514,366.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.50,266.20,247.50,265.70
2012-01-05,"24,420.00","26,455.00","26,380.00","24,120.00","1,384,060.00","16,732,686.74","1,379,086.00","6,555.00","6,950.00","6,565.00","6,940.00","130,094.63","37,486.00","36,696.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,240.00","9,735.00","9,260.00","9,730.00","4,459,091.19","916,248.00","903,976.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,250.00,268.20,250.00,268.10
2012-01-06,"24,610.00","26,510.00","26,495.00","24,415.00","1,082,684.00","13,249,287.16","1,079,326.00","6,550.00","6,940.00","6,550.00","6,935.00","74,915.86","21,596.00","21,422.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,235.00","9,725.00","9,250.00","9,690.00","3,527,151.48","727,634.00","721,244.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,252.00,268.10,251.80,267.90
2012-01-09,"24,590.00","26,450.00","26,410.00","24,550.00","805,600.00","9,915,982.23","802,694.00","6,605.00","6,960.00","6,530.00","6,985.00","254,810.32","72,936.00","72,538.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,300.00","9,810.00","9,350.00","9,775.00","3,207,396.28","655,874.00","648,310.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2012-01-10,"24,940.00","26,365.00","26,470.00","24,680.00","1,154,196.00","14,285,503.48","1,148,338.00","6,530.00","6,970.00","6,530.00","6,955.00","131,956.15","37,932.00","37,574.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,305.00","9,785.00","9,330.00","9,760.00","3,145,382.10","644,094.00","638,160.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,256.80,273.00,256.80,272.90
2012-01-11,"25,275.00","26,180.00","26,265.00","25,020.00","897,896.00","11,271,132.85","892,958.00","6,530.00","6,950.00","6,530.00","6,940.00","82,455.14","23,742.00","23,584.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,280.00","9,755.00","9,280.00","9,735.00","3,318,827.70","681,542.00","674,632.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.80,276.70,259.80,276.80
2012-01-12,"25,315.00","26,225.00","26,285.00","25,315.00","768,564.00","9,763,094.72","764,826.00","6,550.00","6,955.00","6,550.00","6,955.00","91,264.48","26,226.00","25,792.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,285.00","9,760.00","9,320.00","9,770.00","3,397,224.57","695,074.00","689,450.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.00,280.20,262.00,280.40
2012-01-13,"25,050.00","26,800.00","26,325.00","25,155.00","909,984.00","11,490,410.73","905,794.00","6,530.00","6,925.00","6,530.00","6,935.00","97,330.41","28,052.00","27,772.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,235.00","9,780.00","9,220.00","9,770.00","2,867,285.82","586,614.00","580,928.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,277.00,260.00,277.60
2012-01-16,"25,580.00","26,400.00","25,960.00","25,220.00","999,280.00","12,648,387.26","994,962.00","6,470.00","6,850.00","6,480.00","6,885.00","112,534.20","32,680.00","32,120.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,150.00","9,665.00","9,100.00","9,695.00","3,481,587.99","718,002.00","710,482.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,260.00,280.60,263.00,280.30
2012-01-17,"26,250.00","26,820.00","26,755.00","26,115.00","993,398.00","13,031,558.82","987,238.00","6,540.00","6,985.00","6,475.00","6,950.00","218,289.51","62,798.00","62,452.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,235.00","9,885.00","9,365.00","9,840.00","4,921,982.24","1,000,200.00","992,924.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,273.00,291.20,274.00,291.00
2012-01-18,"26,555.00","27,155.00","27,095.00","26,440.00","911,196.00","12,112,881.72","904,424.00","6,595.00","6,990.00","6,595.00","7,000.00","236,032.80","67,382.00","67,076.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,445.00","9,980.00","9,465.00","9,955.00","4,833,709.41","970,406.00","962,650.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,284.00,298.90,283.50,298.50
2012-01-19,"26,945.00","27,400.00","27,290.00","26,720.00","695,988.00","9,334,494.90","691,746.00","6,595.00","6,965.00","6,595.00","6,980.00","193,454.94","55,406.00","55,076.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,615.00","9,985.00","9,475.00","9,970.00","2,726,665.10","546,610.00","540,948.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,288.50,305.20,288.50,305.10
2012-01-20,"27,940.00","28,215.00","27,825.00","27,480.00","819,278.00","11,303,967.04","813,664.00","6,595.00","7,050.00","6,595.00","7,020.00","161,590.49","46,020.00","45,744.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,540.00","10,135.00","9,615.00","10,045.00","3,074,610.52","611,914.00","606,530.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.90,314.50,297.90,314.50
2012-01-23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,289.50,305.50,291.00,306.00
2012-01-24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.00,314.60,296.00,314.20
2012-01-25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.00,320.60,302.00,320.70
2012-01-26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.60,321.50,307.60,321.60
2012-01-27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.80,315.80,302.80,316.40
2012-01-30,"27,200.00","27,580.00","27,645.00","27,345.00","714,056.00","9,802,843.82","709,538.00","6,635.00","7,045.00","6,650.00","7,080.00","291,445.94","82,274.00","81,626.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,695.00","10,210.00","9,730.00","10,240.00","3,287,001.78","641,606.00","632,874.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.20,310.00,298.20,310.30
2012-01-31,"27,680.00","27,995.00","27,745.00","27,535.00","908,878.00","12,562,484.97","902,154.00","6,665.00","7,045.00","6,650.00","7,035.00","209,350.53","59,434.00","58,218.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,770.00","10,295.00","9,770.00","10,255.00","3,247,377.96","632,818.00","620,966.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,301.50,314.50,301.50,314.90
2012-02-01,"27,280.00","27,800.00","27,795.00","27,485.00","843,824.00","11,631,923.27","839,718.00","6,650.00","7,025.00","6,650.00","7,040.00","241,113.04","68,420.00","67,476.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,750.00","10,240.00","9,750.00","10,245.00","2,682,628.64","523,162.00","512,548.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,303.00,316.40,303.00,316.60
2012-02-02,"27,335.00","27,890.00","27,825.00","27,310.00","952,976.00","13,055,480.03","948,060.00","6,650.00","7,045.00","6,650.00","7,035.00","149,235.20","42,360.00","41,276.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,795.00","10,240.00","9,730.00","10,235.00","3,961,761.26","773,200.00","749,480.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,296.50,311.20,296.50,311.10
2012-02-03,"27,730.00","28,030.00","27,945.00","27,535.00","911,662.00","12,585,988.69","907,510.00","6,665.00","7,180.00","6,670.00","7,140.00","831,149.01","232,706.00","231,202.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,755.00","10,305.00","9,780.00","10,245.00","2,800,815.41","546,374.00","535,448.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.50,314.10,297.50,314.70
2012-02-06,"28,605.00","28,840.00","28,500.00","28,420.00","737,816.00","10,530,440.76","732,270.00","6,705.00","7,175.00","6,720.00","7,195.00","595,305.91","165,348.00","162,082.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,790.00","10,365.00","9,790.00","10,395.00","3,085,000.42","593,128.00","577,688.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.50,323.40,307.50,323.40
2012-02-07,"28,350.00","28,785.00","28,690.00","28,365.00","929,552.00","13,228,018.65","923,590.00","6,705.00","7,095.00","6,705.00","7,130.00","514,692.71","144,232.00","141,342.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,790.00","10,285.00","9,790.00","10,335.00","3,375,401.06","652,340.00","631,274.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.50,319.00,304.50,319.10
2012-02-08,"29,170.00","29,280.00","29,130.00","28,885.00","915,954.00","13,300,440.35","908,670.00","6,705.00","7,170.00","6,705.00","7,135.00","416,071.18","116,452.00","114,034.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,785.00","10,450.00","9,790.00","10,385.00","3,397,406.61","653,588.00","631,956.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,311.00,325.50,311.00,325.90
2012-02-09,"28,795.00","29,160.00","29,085.00","28,920.00","1,200,404.00","17,430,263.54","1,193,292.00","6,705.00","7,065.00","6,705.00","7,095.00","420,309.67","118,254.00","114,174.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,725.00","10,290.00","9,745.00","10,340.00","3,685,953.49","712,246.00","699,108.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,306.00,320.00,306.00,320.30
2012-02-10,"28,315.00","29,160.00","29,125.00","28,525.00","1,286,598.00","18,409,307.26","1,280,318.00","6,705.00","7,050.00","6,705.00","7,050.00","287,747.38","81,506.00","79,754.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,710.00","10,225.00","9,710.00","10,275.00","3,172,603.92","616,848.00","601,784.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.00,315.00,302.00,315.10
2012-02-13,"28,395.00","29,265.00","29,180.00","28,380.00","1,039,906.00","14,804,922.62","1,035,634.00","6,705.00","7,090.00","6,705.00","7,080.00","395,587.38","111,610.00","110,028.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,660.00","10,235.00","9,700.00","10,225.00","2,687,805.00","525,146.00","513,038.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,304.00,316.20,304.00,316.60
2012-02-14,"28,255.00","29,075.00","29,080.00","28,240.00","845,238.00","11,970,236.65","841,280.00","6,680.00","7,025.00","6,705.00","7,055.00","269,539.27","76,336.00","75,066.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,775.00","10,190.00","9,670.00","10,230.00","2,221,893.38","434,036.00","425,002.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,302.50,317.10,302.50,317.10
2012-02-15,"28,665.00","29,085.00","29,235.00","28,725.00","969,490.00","13,987,734.64","962,208.00","6,505.00","6,955.00","6,505.00","6,990.00","534,075.00","152,598.00","150,122.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,805.00","10,170.00","9,780.00","10,200.00","3,563,631.59","698,100.00","681,638.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,307.00,323.40,307.00,323.50
2012-02-16,"27,630.00","28,700.00","28,825.00","27,895.00","1,186,608.00","16,643,832.32","1,177,450.00","6,415.00","6,875.00","6,280.00","6,900.00","490,326.41","141,996.00","139,810.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,690.00","9,985.00","9,670.00","10,015.00","3,961,789.20","790,242.00","770,378.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,297.50,313.60,298.00,313.90
2012-02-17,"27,860.00","28,850.00","28,870.00","27,955.00","1,114,300.00","15,652,635.59","1,107,382.00","6,415.00","6,885.00","6,415.00","6,900.00","248,923.95","72,060.00","70,062.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,700.00","10,085.00","9,700.00","10,050.00","2,553,404.51","507,704.00","495,240.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,300.10,318.00,300.10,318.10
2012-02-20,"28,230.00","28,900.00","28,940.00","28,250.00","826,960.00","11,747,490.89","820,810.00","6,415.00","6,845.00","6,415.00","6,885.00","394,927.74","114,424.00","108,012.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,725.00","10,140.00","9,725.00","10,165.00","2,501,793.91","491,572.00","474,496.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,309.00,327.10,309.50,326.80
2012-02-21,"28,910.00","29,180.00","29,090.00","28,645.00","1,046,176.00","15,069,087.24","1,037,500.00","6,450.00","6,920.00","6,450.00","6,885.00","374,607.86","108,480.00","101,536.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,745.00","10,275.00","9,765.00","10,210.00","3,120,352.77","609,868.00","579,840.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,312.90,328.40,312.90,328.40
2012-02-22,"29,100.00","29,470.00","29,435.00","29,170.00","821,326.00","12,080,501.02","812,664.00","6,450.00","6,945.00","6,450.00","6,940.00","351,093.18","100,918.00","96,324.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,760.00","10,265.00","9,770.00","10,265.00","2,199,872.67","427,186.00","394,674.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,321.00,337.60,321.00,337.60
2012-02-23,"29,235.00","29,500.00","29,355.00","29,030.00","908,216.00","13,328,423.06","896,040.00","6,450.00","6,905.00","6,450.00","6,915.00","317,273.86","91,526.00","86,600.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,750.00","10,240.00","9,770.00","10,220.00","2,382,689.89","464,786.00","431,912.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,337.10,320.00,337.50
2012-02-24,"29,215.00","29,450.00","29,560.00","29,315.00","1,224,578.00","18,413,472.00","1,188,410.00","6,450.00","6,885.00","6,450.00","6,895.00","330,906.90","95,750.00","92,114.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,795.00","10,275.00","9,800.00","10,265.00","2,452,225.37","476,668.00","450,354.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,323.00,337.50,323.00,337.80
2012-02-27,"28,910.00","29,250.00","29,435.00","29,170.00","966,920.00","14,404,373.84","943,974.00","6,450.00","6,935.00","6,450.00","6,935.00","409,024.42","117,642.00","111,852.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,835.00","10,380.00","9,895.00","10,360.00","3,045,318.02","586,110.00","541,166.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.90,336.90,320.90,336.90
2012-02-28,"29,315.00","29,490.00","29,315.00","28,970.00","943,956.00","13,987,655.73","919,798.00","6,450.00","6,980.00","6,450.00","6,965.00","358,725.34","102,760.00","97,904.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,860.00","10,395.00","9,900.00","10,355.00","2,191,414.05","421,942.00","390,310.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,318.40,335.00,318.40,334.90
2012-02-29,"29,430.00","29,595.00","29,450.00","29,260.00","931,172.00","13,887,027.77","911,940.00","6,410.00","6,965.00","6,460.00","6,960.00","226,947.29","65,002.00","60,994.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,880.00","10,385.00","9,880.00","10,360.00","1,858,188.54","357,546.00","326,608.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,319.40,336.00,319.40,335.90
2012-03-01,"29,035.00","29,200.00","29,410.00","29,290.00","1,190,208.00","17,932,526.50","1,153,982.00","6,410.00","7,005.00","6,410.00","7,020.00","662,776.81","188,218.00","174,702.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"9,940.00","10,370.00","9,960.00","10,415.00","4,357,806.17","833,324.00","743,854.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,322.00,339.50,322.00,339.20
2012-03-02,"29,350.00","29,570.00","29,520.00","29,330.00","1,016,618.00","15,240,314.60","992,222.00","6,410.00","7,075.00","6,410.00","7,060.00","408,042.10","115,148.00","105,992.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,020.00","10,525.00","10,050.00","10,500.00","3,713,220.20","704,746.00","633,646.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,324.50,342.10,324.50,341.90
2012-03-05,"28,920.00","29,465.00","29,460.00","29,040.00","921,230.00","13,677,215.18","898,460.00","6,260.00","7,040.00","6,470.00","7,045.00","319,290.48","90,210.00","80,804.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,"10,070.00","10,465.00","10,100.00","10,475.00","2,659,829.06","504,988.00","425,638.00",0.00,0.00,0.00,0.00,0.00,0.00,0.00,320.00,338.90,320.00,338.40
