国家	美国	美国	美国	美国	美国
指标名称	期货收盘价(连续):CME三级牛奶	期货收盘价(活跃合约):CME三级牛奶	期货收盘价(连续):CME饲牛	期货收盘价(活跃合约):CME饲牛	期货结算价(连续):CME活牛
频率	日	日	日	日	日
单位	美元/英担	美元/英担	美元/磅	美元/磅	美分/磅
指标ID	S0146997	S0180898	S0146998	S0180902	S0069690
起始时间	2010/12/6	2010/12/7	2010/12/6	2010/12/16	2010/11/19
结束时间	2019/5/10	2019/5/10	2019/5/10	2019/5/10	2019/5/10
来源	CME	CME	CME	CME	CME
更新时间	2019/5/11	2019/5/11	2019/5/11	2019/5/11	2019/5/11
2013/4/4	17.46	18.42	143.88	145.93	127.25
2013/4/5	17.51	18.37	142.55	144.28	126.03
2013/4/8	17.6	18.57	142.75	144.75	126.28
2013/4/9	17.55	18.52	142.6	144.72	126.72
2013/4/10	17.56	18.4	140.47	142.3	125.28
2013/4/11	17.63	18.8	139.2	141.75	125.58
2013/4/12	17.58	18.95	137.93	140.9	125.85
2013/4/15	17.6	18.97	136.57	139.78	125.05
2013/4/16	17.64	19.01	136.95	146.47	125.38
2013/4/17	17.63	19.15	136.5	147.5	126.88
2013/4/18	17.65	19.25	134.45	147.15	126.2
2013/4/19	17.64	19.25	134	146.05	126.35
2013/4/22	17.64	19	133.62	145.97	125.97
2013/4/23	17.61	18.69	133.75	148.12	126.2
2013/4/24	17.61	18.67	133.75	150.62	126.92
2013/4/25	17.61	18.7	134.03	152.18	127.6
2013/4/26	17.62	18.73	141.78	151.15	127.85
2013/4/29	17.6	18.64	140.4	149.88	127.7
2013/4/30	17.6	18.66	139.53	148.88	128.4
2013/5/1	0	18.65	139.47	148.7	122.47
2013/5/2	18.67	18.67	140.6	149.68	123.65
2013/5/3	18.68	18.68	138.78	147.47	121.83
2013/5/6	18.68	18.68	138.25	147.43	121.3
2013/5/7	18.55	18.55	136.85	146.53	120.83
2013/5/8	18.62	18.62	135.57	145.3	120.2
2013/5/9	18.62	18.62	135.75	145.97	120.55
2013/5/10	18.57	18.57	135.38	146.62	120.45
2013/5/13	18.51	18.51	134.85	146.18	120.58
2013/5/14	18.48	18.48	135.5	146.43	120.78
2013/5/15	18.51	18.51	135.05	145.28	120
2013/5/16	18.51	18.36	135.03	145.12	119.9
2013/5/17	18.52	18.35	133.9	143.35	119.4
2013/5/20	18.51	18.28	132.5	144.47	120.12
2013/5/21	18.51	18.13	131.9	146.47	121.1
2013/5/22	18.5	18.07	131.65	143.93	121.1
2013/5/23	18.52	18.3	131.62	142.62	119.12
2013/5/24	18.51	18.05	144.55	144.55	120.58
2013/5/28	18.51	17.85	145.47	145.47	120.75
2013/5/29	18.51	18.08	145.62	145.62	121.38
2013/5/30	18.51	17.8	144.15	144.15	120.35
2013/5/31	18.51	17.78	144.32	144.32	121.3
2013/6/3	18.52	17.78	144.43	144.43	120.72
2013/6/4	18.5	17.76	145.57	145.57	120.95
2013/6/5	18.02	18.02	144.6	144.6	120.25
2013/6/6	18	18	144.65	144.65	120.45
2013/6/7	18.09	18.56	143.6	143.6	120.12
2013/6/10	0	18.56	143.4	143.4	119.2
2013/6/11	18	18.5	144.68	144.68	120.33
2013/6/12	17.98	18.13	145.93	145.93	120.15
2013/6/13	17.98	18.05	145.45	145.45	119.85
2013/6/14	17.99	18.03	143.4	143.4	119
2013/6/17	18.02	18.05	144.55	144.55	119.83
2013/6/18	18.04	17.97	143.78	143.78	119.5
2013/6/19	18.03	18.05	144.65	144.65	120.47
2013/6/20	18.01	17.92	144.4	144.4	119.95
2013/6/21	18.03	17.82	146.93	146.93	121.25
2013/6/24	18.03	17.62	147.68	147.68	120.95
2013/6/25	18.01	17.16	147.88	147.88	121.15
2013/6/26	18.03	17.13	148.93	148.93	121.28
2013/6/27	18.04	16.78	149.7	149.7	121.15
2013/6/28	18.04	16.85	149.43	149.43	118.15
2013/7/1	18.05	17.41	151.22	151.22	122.17
2013/7/2	18.04	17.35	150.88	150.88	121.9
2013/7/3	17.2	17.2	150.95	150.95	121.95
2013/7/5	17.24	17.24	151.82	151.82	121.95
2013/7/8	17.29	17.29	151.57	151.57	122.08
2013/7/9	17.33	17.71	151.12	151.12	122.72
2013/7/10	17.35	17.9	150.53	150.53	122.08
2013/7/11	17.39	17.9	150.1	150.1	121.92
2013/7/12	17.36	17.75	150.1	150.1	121.85
2013/7/15	17.33	17.75	152.65	152.65	122.45
2013/7/16	17.36	17.89	152.53	152.53	122.12
2013/7/17	17.38	18	150.95	150.95	121.3
2013/7/18	17.37	17.98	152.07	152.07	122.1
2013/7/19	17.37	18.25	152.25	152.25	121.97
2013/7/22	17.35	18	152.93	152.93	121.88
2013/7/23	17.35	17.92	153.6	153.6	121.9
2013/7/24	17.38	18	153	153	121.58
2013/7/25	17.36	18.04	152.32	152.32	121.65
2013/7/26	17.36	18	152.6	152.6	121.8
2013/7/29	17.36	17.83	153.28	153.28	122.1
2013/7/30	17.38	17.83	153.22	153.22	121.65
2013/7/31	17.77	17.77	153.43	153.43	121.45
2013/8/1	17.86	17.86	153.75	157.25	120.8
2013/8/2	17.87	17.87	153.72	156.97	120.65
2013/8/5	17.97	18.39	153.97	156.97	120.55
2013/8/6	17.95	17.88	154.25	157.65	120.92
2013/8/7	18	18.07	152.55	156.35	121.22
2013/8/8	18.13	18.36	154.25	157.82	122.67
2013/8/9	18.14	18.3	153.85	157.45	122.5
2013/8/12	18.09	17.93	153.5	156.97	123.6
2013/8/13	18.08	17.92	153.85	157.7	123.9
2013/8/14	18.06	18.15	153.6	157.43	124
2013/8/15	18.05	18.1	154.1	157.05	123.7
2013/8/16	18.04	18.16	154.78	157.68	123.9
2013/8/19	18.03	17.84	154.9	157.95	123.65
2013/8/20	17.98	17.57	155.4	158.25	123.85
2013/8/21	17.94	17.2	155.57	157.7	124.15
2013/8/22	17.91	17.04	155.43	157.68	123.35
2013/8/23	17.89	17.32	155	156.62	123.1
2013/8/26	17.89	17.56	154.4	155.85	123.4
2013/8/27	17.89	17.67	154.72	156.95	122.95
2013/8/28	17.9	17.74	154.78	157.62	123.3
2013/8/29	17.9	17.62	155.07	158	123.55
2013/8/30	17.88	17.81	0	158.95	122.7
2013/9/3	17.87	17.8	157.18	159.1	126.2
2013/9/4	17.88	17.98	157.03	159.25	126
2013/9/5	18.02	18.02	156.75	158.78	125.22
2013/9/6	18.05	18.05	156.53	158	125.22
2013/9/9	18.13	18.13	156.5	157.75	125.35
2013/9/10	18.17	18.17	156.35	157.75	125.03
2013/9/11	18.2	18.2	156.35	158.22	125.05
2013/9/12	18.16	18.27	157.03	158.6	124.83
2013/9/13	18.16	18.14	157.3	159.3	125.25
2013/9/16	18.14	17.82	157.6	159.5	125.55
2013/9/17	18.13	17.67	156.6	157.85	125.17
2013/9/18	18.15	17.85	157.15	158.3	125.28
2013/9/19	18.15	17.94	157.2	159.38	125.92
2013/9/20	18.12	18.09	157.1	160.22	125.95
2013/9/23	18.14	17.89	157.62	162.38	126.6
2013/9/24	18.14	18.08	157.95	164.75	127.33
2013/9/25	0	0	158.68	164.03	127.55
2013/9/26	18.12	18.02	159.55	165.15	127.7
2013/9/27	18.13	18.03	164.1	164.9	128.25
2013/9/30	18.12	17.98	164.07	165.2	127.85
2013/10/1	18.12	18.08	164.45	166.05	127.25
2013/10/2	18.12	18.12	164.57	166.2	127.3
2013/10/3	0	0	164.1	165.6	127.42
2013/10/4	18.13	18.13	164.45	165.95	128.05
2013/10/7	18.07	17.82	163.85	165.45	127.88
2013/10/8	18.08	17.89	164.85	166.3	128.28
2013/10/9	18.14	18.05	164.53	166.4	128
2013/10/10	18.19	18.16	165.95	167.93	128.3
2013/10/11	18.21	18.2	167.47	169.28	128.8
2013/10/14	18.19	18.2	167.35	169.4	129.45
2013/10/15	18.2	18.16	165.68	167.47	128.5
2013/10/16	18.21	18.27	166	167.72	129.3
2013/10/17	18.21	18.28	165.85	166.9	129.15
2013/10/18	18.23	18.29	166.07	166.55	129.88
2013/10/21	18.23	18.26	165.82	166.4	130.12
2013/10/22	18.23	18.44	166.05	168.03	131.1
2013/10/23	18.22	18.54	166.15	167.55	131.8
2013/10/24	18.24	18.7	165.55	166.65	132.8
2013/10/25	18.25	18.73	165.55	166.03	132.57
2013/10/28	18.25	18.75	165.97	166.93	133.15
2013/10/29	18.25	18.61	165.43	166.88	133.4
2013/10/30	18.59	18.59	165.22	164.78	133.35
2013/10/31	18.78	18.78	165.32	163.65	134.5
2013/11/1	18.82	18.82	163.5	163.45	132.07
2013/11/4	18.88	18.88	163.6	163.85	132.1
2013/11/5	18.88	18.88	164.78	165.07	132.05
2013/11/6	18.77	18.77	164.85	165.55	132.03
2013/11/7	18.83	18.83	164.62	165.1	131.68
2013/11/8	18.78	18.78	164.43	164.4	132.4
2013/11/11	18.83	18.83	164.18	164.18	132.75
2013/11/12	18.79	18.79	164.65	164.2	132.68
2013/11/13	18.82	18.82	164.85	164.65	132.75
2013/11/14	18.81	18.81	165.03	165.2	132.97
2013/11/15	18.82	17.95	165.15	165.82	133.4
2013/11/18	18.82	17.9	164.85	164.3	131.9
2013/11/19	18.8	17.89	164.38	162.38	130.95
2013/11/20	18.8	17.77	164.57	162.75	131.05
2013/11/21	18.8	18.05	164.8	163.4	131.45
2013/11/22	18.79	18.1	163.5	163.5	131.47
2013/11/25	18.8	18.32	162.78	162.78	131.07
2013/11/26	18.8	18.37	164.38	164.38	131.95
2013/11/27	18.83	18.49	165.32	165.32	133.1
2013/11/29	18.83	18.49	165.47	165.47	133.47
2013/12/2	0	18.6	165.32	165.32	133.25
2013/12/3	18.83	18.87	164.82	164.82	132.53
2013/12/4	19.2	19.2	165.05	165.05	132.72
2013/12/5	18.95	18.95	164.1	164.1	131.65
2013/12/6	19.1	19.1	164.47	164.47	131.43
2013/12/9	19.09	19.09	165.15	165.15	131.6
2013/12/10	19	19	165.55	165.55	131.68
2013/12/11	18.9	18.9	165.68	165.68	131.9
2013/12/12	18.96	18.96	167.07	167.07	132.25
2013/12/13	19.02	19.02	167.07	166.53	131.88
2013/12/16	0	0	168.4	167.38	132
2013/12/17	19.02	19.02	167.12	166.38	131.75
2013/12/18	19	19	166.05	165.82	130.95
2013/12/19	19	19	166.8	166.55	131.8
2013/12/20	19.03	19.03	166.97	166.93	132.53
2013/12/23	19	19	166.65	167.1	132.7
2013/12/24	19.02	19.02	166.25	166.65	132.35
2013/12/26	18.99	18.99	166.6	167.2	132.7
2013/12/27	18.99	18.99	167	167.8	133.85
2013/12/30	18.99	18.99	167.28	167.95	134.4
2013/12/31	18.99	18.99	166.68	167.38	134.5
2014/1/2	19.75	19.75	167	167	135.62
2014/1/3	20.02	20.02	167.62	168.1	136.3
2014/1/6	20.06	20.06	168.03	168.1	136.82
2014/1/7	20.23	20.23	168.05	167.82	136.53
2014/1/8	20.42	20.42	168.47	168.57	136.53
2014/1/9	20.38	20.38	169.18	168.82	136.55
2014/1/10	20.49	20.49	168.65	167.65	136.7
2014/1/13	20.65	20.65	167.82	166.45	136.6
2014/1/14	20.71	20.71	168.6	166.82	137.65
2014/1/15	20.81	20.81	169.4	168.05	139.43
2014/1/16	20.94	20.94	169.8	168.25	140.15
2014/1/17	20.94	20.94	170.03	167.9	140.35
2014/1/21	20.94	22.33	169.8	168.32	141.55
2014/1/22	20.94	22.19	170.47	170.38	143.68
2014/1/23	21.02	22.32	170.38	169.85	143.93
2014/1/24	21.05	22.43	170.7	168.85	143.4
2014/1/27	0	0	170.97	168.78	143.15
2014/1/28	21.06	22.89	171.43	168.35	142.55
2014/1/29	21.11	22.92	171.8	169.22	142.07
2014/1/30	21.12	23.28	171.68	168.68	142.15
2014/1/31	21.12	23.1	169.43	169.43	141.68
2014/2/3	0	0	0	0	140.38
2014/2/4	0	22.78	166.97	169.5	139.6
2014/2/5	23.15	23.15	166.9	166.9	139.7
2014/2/6	23.16	23.16	167	167	139.55
2014/2/7	22.95	22.95	167.95	167.95	141.2
2014/2/10	22.84	22.84	167.93	167.93	141.5
2014/2/11	23.17	23.17	168.8	168.8	142.8
2014/2/12	23.06	23.06	168.47	168.47	142.1
2014/2/13	23.1	23.1	170.72	170.72	143.15
2014/2/14	23.14	23.14	170.45	170.45	142.6
2014/2/18	23.12	23.12	171.7	173.75	143.75
2014/2/19	23.14	23.14	171.15	173.07	143.88
2014/2/20	23.2	23.2	171.1	172.6	144.6
2014/2/21	23.2	23.2	170.68	172.25	144.55
2014/2/24	23.21	23.21	170.18	172.32	145.15
2014/2/25	23.2	23.2	171.07	173.38	146.45
2014/2/26	23.2	23.2	172	174.5	148.65
2014/2/27	23.19	23.19	171.82	173.95	150.05
2014/2/28	23.18	23.18	171.68	173.68	151.95
2014/3/3	23.2	23.2	171.78	173.72	144.12
2014/3/4	23.18	22.06	172.9	175.15	145.62
2014/3/5	22.23	22.23	172.22	174.68	143.68
2014/3/6	22.72	22.72	171.4	173.43	143.15
2014/3/7	22.68	22.68	172.38	174.4	143.25
2014/3/10	22.93	22.93	173.7	176.55	143.15
2014/3/11	22.91	22.91	173.93	176.22	143.22
2014/3/12	23.2	23.2	173.97	176.78	143.88
2014/3/13	23.2	23.2	173.97	177	143.62
2014/3/14	23.22	23.22	174.6	178.3	145.25
2014/3/17	23.44	23.44	174.75	178.8	145.03
2014/3/18	23.39	23.39	174.12	178.3	145.7
2014/3/19	23.31	23.31	174.4	178.57	146.12
2014/3/20	23.31	23.31	173.62	176.18	144.43
2014/3/21	23.28	23.28	175.03	176.5	144
2014/3/24	23.32	23.32	176.7	177.57	144.15
2014/3/25	23.28	23.28	177.22	178.1	144.38
2014/3/26	23.29	23.64	177.95	179.12	145.8
2014/3/27	23.28	24.04	178.55	179.88	146.47
2014/3/28	23.26	23.86	178.35	179.47	146.5
2014/3/31	0	0	177	177.82	145.85
2014/4/1	23.27	23.91	176.45	176.75	144.75
2014/4/2	24.11	24.11	177.22	177.97	144.6
2014/4/3	24.22	24.22	178.82	180.15	145.15
2014/4/4	23.97	23.97	177.7	178.5	143.05
2014/4/7	23.96	23.96	177.47	178.85	143.03
2014/4/8	24.01	24.01	178.3	178.9	143.32
2014/4/9	23.98	23.98	178.88	180.22	143.75
2014/4/10	23.95	23.95	178.25	179.65	144
2014/4/11	24.01	24.01	179.5	182.47	144.85
2014/4/14	24.09	24.09	180	182.78	145.35
2014/4/15	24.11	24.11	179.2	182.55	145.28
2014/4/16	24.19	24.19	179.25	182.97	145.75
2014/4/17	24.21	24.21	178.53	181.38	144.2
2014/4/21	24.22	24.22	178.1	181.9	143.45
2014/4/22	24.23	24.23	178.43	182.28	143.7
2014/4/23	24.27	24.27	178.62	182.45	143.93
2014/4/24	24.31	24.31	179.6	184.07	144.25
2014/4/25	24.29	24.29	180.03	184.62	145
2014/4/28	24.29	24.29	181.1	186.35	145.4
2014/4/29	24.3	24.3	180.55	186.55	145.5
2014/4/30	22.7	22.7	181.2	187.47	145.82
2014/5/1	22.85	22.85	183.95	190.47	139.25
2014/5/2	22.78	22.78	183.5	190.3	138.05
2014/5/5	22.82	22.82	182.65	189.78	137.53
2014/5/6	22.74	22.74	183.47	191.25	138.3
2014/5/7	22.78	22.78	183.03	190.65	137.57
2014/5/8	22.81	22.81	183.5	190.28	137.93
2014/5/9	22.75	22.75	184.57	191.38	138.05
2014/5/12	22.75	22.75	184.6	191.88	137.65
2014/5/13	22.65	22.65	184.72	191.72	137
2014/5/14	22.64	22.64	185.4	192.45	137.45
2014/5/15	22.56	22.56	186.15	192.43	137.4
2014/5/16	22.55	22.55	187.3	193.3	137.9
2014/5/19	22.53	22.53	188.47	196.15	139.4
2014/5/20	22.58	22.58	189.05	195.93	138.75
2014/5/21	22.56	22.56	189.2	196.53	138.28
2014/5/22	22.59	22.59	189.05	195.35	137.6
2014/5/23	22.58	22.58	192.82	192.82	136.3
2014/5/27	22.57	22.57	193.5	193.5	135.6
2014/5/28	22.57	22.57	195.57	195.57	136.15
2014/5/29	22.58	20.58	197.05	197.05	138.03
2014/5/30	22.62	22.62	197.05	197.05	137.8
2014/6/2	0	0	197.57	197.57	137.7
2014/6/3	22.62	22.62	198.3	198.3	138.35
2014/6/4	21.17	21.17	198.78	198.78	138
2014/6/5	21.35	21.35	199.82	199.82	139.5
2014/6/6	21.24	21.24	200.53	200.53	140.12
2014/6/9	21.27	21.27	203.53	203.53	142.82
2014/6/10	21.3	21.3	205.18	205.18	143.5
2014/6/11	21.33	21.33	202.85	202.85	143.03
2014/6/12	21.28	21.28	205.85	205.85	146
2014/6/13	0	0	208.15	208.15	147.6
2014/6/16	21.29	21.29	208.72	208.72	147.45
2014/6/17	21.33	21.33	207.82	207.82	146.5
2014/6/18	21.34	21.34	204.85	204.85	145.9
2014/6/19	0	0	207.55	207.55	148
2014/6/20	21.33	21.33	206.85	206.85	147.55
2014/6/23	21.33	21.33	207.9	207.9	148.15
2014/6/24	21.35	21.35	210.62	210.62	151.15
2014/6/25	21.3	21.3	212.12	212.12	151.95
2014/6/26	21.37	21.37	215.12	215.12	153.75
2014/6/27	21.33	21.33	214.3	214.3	152.25
2014/6/30	21.34	21.34	212.75	212.75	153
2014/7/1	21.33	21.33	215.78	215.78	151.5
2014/7/2	21.27	21.27	216.22	216.22	152.32
2014/7/3	21.38	21.38	217.62	217.62	155
2014/7/7	21.37	21.37	218	218	154.95
2014/7/8	21.32	21.32	215.88	215.88	153.53
2014/7/9	21.38	21.38	213.57	213.57	150.8
2014/7/10	21.38	21.38	210.6	210.6	148.15
2014/7/11	21.4	21.4	210.35	210.35	149.12
2014/7/14	21.47	21.47	210.65	210.65	147.8
2014/7/15	21.46	21.46	211.53	211.53	148.57
2014/7/16	21.49	21.49	209.8	209.8	147.68
2014/7/17	21.52	21.52	211.6	211.6	150.65
2014/7/18	21.51	21.51	211.65	211.65	151.62
2014/7/21	21.55	21.55	213.03	213.03	152.95
2014/7/22	0	0	216.03	216.03	155.95
2014/7/23	21.55	21.55	217.25	217.25	156.05
2014/7/24	21.53	21.53	217.32	217.32	156.55
2014/7/25	21.53	21.53	218.25	218.25	159.1
2014/7/28	21.53	21.53	220.15	220.15	159.05
2014/7/29	21.54	21.54	221.43	221.43	158.78
2014/7/30	21.35	21.35	223.03	223.03	159.85
2014/7/31	21.47	21.47	220.6	220.6	157.93
2014/8/1	21.45	21.45	220.25	220.25	157.3
2014/8/4	21.68	21.68	220.97	220.97	158.22
2014/8/5	21.62	21.62	221.25	220.72	158.45
2014/8/6	21.74	21.74	221.1	220.97	158.55
2014/8/7	21.69	21.73	218.32	217.72	155.55
2014/8/8	21.73	21.54	215.32	214.72	152.55
2014/8/11	21.88	21.88	217.57	217.12	152.62
2014/8/12	22.02	22	214.47	214.43	149.62
2014/8/13	22.02	22.09	214.22	212.53	148.22
2014/8/14	22.19	22.62	215	212.5	150
2014/8/15	22.17	22.68	217.6	214.95	150.6
2014/8/18	22.12	22.44	218	215.82	151.6
2014/8/19	22.18	22.67	216.78	212.75	150.5
2014/8/20	22.2	23.18	215.05	210.38	149.25
2014/8/21	22.25	23.56	215.2	208.57	149.65
2014/8/22	22.23	23.54	216	209.47	151.85
2014/8/25	22.21	23.75	217.4	211.75	152.75
2014/8/26	22.26	24.04	217.53	212.47	153.55
2014/8/27	22.24	24.04	218.15	212.12	153.2
2014/8/28	22.24	23.87	218.53	214.78	154.65
2014/8/29	22.23	23.96	218.65	216.72	155.9
2014/9/2	22.23	24.26	220.25	218.82	152.43
2014/9/3	22.25	24.09	222.7	221.78	155.43
2014/9/4	24.24	24.24	223.8	222	157.05
2014/9/5	24.31	24.31	225.72	224.38	159.75
2014/9/8	24.41	24.41	227.15	225.93	158.53
2014/9/9	24.46	24.46	228.62	227.75	159.68
2014/9/10	24.45	24.45	228.85	227.1	159.7
2014/9/11	24.45	22.79	228.05	225.57	157.38
2014/9/12	24.49	23.36	229.47	225.93	156.28
2014/9/15	24.56	23.77	229.25	225.85	156.35
2014/9/16	24.56	24.17	229.6	225.88	156.2
2014/9/17	24.52	24.73	230.3	228.1	157.03
2014/9/18	24.54	24.64	229.9	227.68	155.6
2014/9/19	24.55	24.8	230.6	228.72	155.62
2014/9/22	24.55	24.6	230.25	229.28	155.5
2014/9/23	24.55	24.66	230.9	230.15	155.45
2014/9/24	24.58	24.99	231.07	230.53	155.32
2014/9/25	24.59	24.73	230.9	230.1	155.45
2014/9/26	24.58	24.33	233.1	233.1	158.45
2014/9/29	24.58	24.04	234.75	234.5	160.95
2014/9/30	24.58	24.15	235.45	235.05	160.45
2014/10/1	23.96	23.96	238.43	238.05	162.47
2014/10/2	24.05	24.05	241.1	240.07	162.85
2014/10/3	24.27	24.27	240.88	240.97	162.4
2014/10/6	24.09	24.09	240	240.25	163.05
2014/10/7	23.9	23.9	241.47	242.43	165.78
2014/10/8	23.96	23.96	242.32	242.93	166.1
2014/10/9	24.13	24.13	241.65	241.5	164
2014/10/10	24.1	24.1	240.5	239.18	164.9
2014/10/13	24.1	24.1	241.3	240.15	166.5
2014/10/14	24.21	24.21	238.65	237.15	164.35
2014/10/15	24.12	24.12	237.4	234.15	162.95
2014/10/16	24	24	240.2	237.15	165.25
2014/10/17	23.96	23.96	238.45	228.12	165.05
2014/10/20	23.97	23.97	240.9	231.07	167.9
2014/10/21	23.97	23.97	238.95	228.22	166.55
2014/10/22	23.95	23.95	239.45	229.28	168.05
2014/10/23	23.94	23.94	240.22	230.97	169.05
2014/10/24	23.88	23.88	237.9	228.88	168.25
2014/10/27	23.9	23.9	238.32	229.4	169.55
2014/10/28	23.9	23.9	238.28	229.03	169.2
2014/10/29	23.79	23.79	238.85	227.93	169
2014/10/30	23.79	23.79	239.68	229.3	170.5
2014/10/31	23.79	23.79	234.15	228.47	169.5
2014/11/3	23.79	23.79	236	230.18	167.05
2014/11/4	23.78	23.78	237.12	231.6	166.65
2014/11/5	22	22	235.78	230.2	165.2
2014/11/6	21.9	21.9	236.53	230.57	165.35
2014/11/7	21.84	21.84	238.53	232.47	166.8
2014/11/10	21.8	21.8	239.03	232.75	167.12
2014/11/11	21.67	21.67	238.82	232.65	167.25
2014/11/12	21.62	21.62	239.35	233.38	167.75
2014/11/13	21.75	21.75	239.38	234.22	169.65
2014/11/14	21.78	21.78	240	236.15	170.2
2014/11/17	21.77	21.77	240.03	237.47	171
2014/11/18	21.78	21.78	240.43	237.25	170.82
2014/11/19	21.97	18.59	240.55	237.07	170.82
2014/11/20	21.92	18.7	240.43	235.57	170.25
2014/11/21	21.9	21.9	236.35	236.35	170.9
2014/11/24	21.91	18.56	233.35	233.35	169.5
2014/11/25	21.9	18.36	231.35	231.35	170.15
2014/11/26	21.89	18.02	230.47	230.47	169.25
2014/11/28	0	0	231.07	231.07	168.88
2014/12/1	21.88	17.78	234.07	234.07	169.95
2014/12/2	21.91	17.9	235.55	235.55	168.62
2014/12/3	17.95	17.95	235.15	235.15	166.85
2014/12/4	17.8	17.8	236.3	236.3	166.45
2014/12/5	17.8	17.8	234.85	234.85	164.45
2014/12/8	17.84	17.84	231.88	231.88	161.45
2014/12/9	17.85	17.85	232.55	232.55	162.4
2014/12/10	17.75	15.85	231.7	231.7	162.47
2014/12/11	17.79	15.95	228.6	228.6	162.4
2014/12/12	17.75	15.81	225.6	225.6	162.05
2014/12/15	17.78	15.67	222.6	222.6	161.97
2014/12/16	17.79	15.6	219.6	219.6	158.97
2014/12/17	17.78	15.79	216.6	216.6	156.43
2014/12/18	17.78	16.2	218.45	218.45	158.7
2014/12/19	17.74	16.44	220	220	160.75
2014/12/22	17.71	16.64	220.45	220.45	161.85
2014/12/23	17.74	16.29	217.1	217.1	161.85
2014/12/24	17.74	15.9	215	213.03	162.5
2014/12/26	17.72	15.77	215.03	213.57	164.75
2014/12/29	17.74	15.77	218.12	216.05	166.5
2014/12/30	17.75	15.95	219	217.4	165.88
2014/12/31	15.93	15.93	220.28	217.85	165.7
2015/1/2	15.88	15.88	223.95	221.82	165.68
2015/1/5	15.77	15.77	226.12	223.9	166.22
2015/1/6	15.66	15.66	224.75	220.93	166.05
2015/1/7	15.97	15.97	225.9	221.07	165.9
2015/1/8	16.01	16.01	225.18	216.55	163.6
2015/1/9	15.98	15.98	222.55	212.55	160.6
2015/1/12	16.08	16.08	224.3	214.18	160.45
2015/1/13	16.09	16.09	221.47	210.9	157.45
2015/1/14	15.88	15.88	221.15	209.55	155.75
2015/1/15	16.02	16.02	215.65	205.6	154.2
2015/1/16	16.02	16.02	214.93	207.07	154.45
2015/1/20	16.01	16.01	214.65	202.75	153.05
2015/1/21	16.06	16.06	216	205.32	153.7
2015/1/22	16.12	16.12	216.25	205.75	153.35
2015/1/23	16.08	16.08	213.62	201.82	150.35
2015/1/26	16.13	16.13	211.25	199.35	149.82
2015/1/27	16.12	16.12	210.95	204	152.82
2015/1/28	16.11	16.11	212.43	203.4	153.95
2015/1/29	16.17	16.17	212.43	203.53	153.53
2015/1/30	16.14	16	205.35	205.35	154.85
2015/2/2	0	0	0	200.7	0
2015/2/3	16.14	15.86	199.18	199.38	153.75
2015/2/4	15.81	15.81	196.45	196.45	153
2015/2/5	15.83	15.83	196.88	196.88	153.43
2015/2/6	15.85	15.85	200.15	200.15	156.07
2015/2/9	15.78	15.78	203.82	203.82	158.45
2015/2/10	15.76	15.76	201.9	201.9	159.1
2015/2/11	15.8	15.8	198.4	198.4	158.6
2015/2/12	15.78	15.57	200.7	200.7	159.1
2015/2/13	15.74	15.56	203.9	203.9	160
2015/2/17	15.75	16.11	201.38	201.38	158.6
2015/2/18	15.75	16.1	203.15	203.15	159.18
2015/2/19	15.62	15.73	202.55	202.55	158.93
2015/2/20	15.54	15.57	199.4	199.4	156.7
2015/2/23	15.5	15.36	198.28	198.28	156.03
2015/2/24	15.51	15.41	195.8	195.8	156.65
2015/2/25	15.5	15.38	197.65	197.65	158.35
2015/2/26	15.49	15.53	200.72	200.72	161.12
2015/2/27	15.49	15.71	202.3	202.3	158
2015/3/2	0	15.44	203.97	200.5	153.45
2015/3/3	0	15.5	202.47	197.85	151.05
2015/3/4	15.39	15.39	206.8	202.75	154.05
2015/3/5	15.47	15.47	206.88	204.8	153.28
2015/3/6	0	0	216.97	216.6	161.35
2015/3/9	15.44	15.39	209.88	206.9	154
2015/3/10	15.44	15.44	212.85	208.78	154.75
2015/3/11	15.51	15.52	215.1	212.05	155.6
2015/3/12	15.51	15.46	214.82	211.82	155.8
2015/3/13	15.5	15.4	212.65	209.4	154.28
2015/3/16	15.5	15.5	212.3	209	153.2
2015/3/17	15.53	15.53	211.43	208.4	153.57
2015/3/18	15.56	15.56	214.12	213.43	156.57
2015/3/19	15.54	15.11	214.22	215.6	158
2015/3/20	15.54	15.14	215.22	215.68	158.35
2015/3/23	15.54	15.1	217.38	219.32	161.35
2015/3/24	15.55	15.23	217.15	218	162
2015/3/25	15.52	15.46	217.7	216.45	161.72
2015/3/26	15.53	15.3	217.45	216.65	161.68
2015/3/27	15.51	15.5	218.78	217.7	162.62
2015/3/30	15.53	15.79	217.97	216.93	162.5
2015/3/31	15.5	16	218.28	216.9	161.32
2015/4/1	15.58	15.63	219.47	217.72	161.8
2015/4/2	15.63	15.59	220.35	217.38	163.03
2015/4/6	15.61	15.57	219.97	216.88	162.43
2015/4/7	15.64	15.92	217.5	214.6	162.47
2015/4/8	15.65	15.89	216.6	213.93	161.7
2015/4/9	15.67	15.98	216.6	213.6	161.55
2015/4/10	15.69	15.77	212.22	209.65	158.8
2015/4/13	15.66	15.61	212.25	211.78	158.82
2015/4/14	15.66	15.57	213.75	213.75	159.8
2015/4/15	15.78	15.72	215.45	214.65	159.6
2015/4/16	15.78	15.89	0	215.05	161
2015/4/17	15.81	16.05	0	210.18	157.8
2015/4/20	15.84	16.39	211.82	206.35	155.05
