Date,?RU1,RU2,RU3,RU4,RU5,RU6,RU7,RU8,RU9,RU10,RU11,RU12,RU13
17/08/2009,2956.666667,4618.333333,4892.5,5481.666667,5266.666667,5200,3511.666667,2960,2959.166667,8331.666667,8480,8600,9471.666667
18/08/2009,2942.5,4603.333333,4889.166667,5480,5263.333333,5176.666667,3513.333333,2946.666667,2944.166667,8321.666667,8473.333333,8600,9460
19/08/2009,2928.333333,4588.333333,4885.833333,5478.333333,5260,5153.333333,3515,2933.333333,2929.166667,8311.666667,8466.666667,8600,9448.333333
20/08/2009,2914.166667,4573.333333,4882.5,5476.666667,5256.666667,5130,3516.666667,2920,2914.166667,8301.666667,8460,8600,9436.666667
21/08/2009,2898.333333,4556.666667,4875.833333,5473.333333,5253.333333,5103.333333,3521.666667,2905,2895.833333,8291.666667,8453.333333,8600,9425
22/08/2009,2882.5,4540,4869.166667,5470,5250,5076.666667,3526.666667,2890,2877.5,8281.666667,8446.666667,8600,9413.333333
23/08/2009,2873.333333,4531.666667,4865.833333,5466.666667,5250,5050,3528.333333,2881.666667,2865.833333,8275,8443.333333,8600,9401.666667
24/08/2009,2864.166667,4523.333333,4862.5,5463.333333,5250,5023.333333,3530,2873.333333,2854.166667,8268.333333,8440,8600,9390
25/08/2009,2855,4515,4859.166667,5460,5250,4996.666667,3531.666667,2865,2842.5,8261.666667,8436.666667,8600,9378.333333
26/08/2009,2845.833333,4506.666667,4855.833333,5456.666667,5250,4970,3533.333333,2856.666667,2830.833333,8255,8433.333333,8600,9366.666667
27/08/2009,2836.666667,4498.333333,4852.5,5453.333333,5250,4943.333333,3535,2848.333333,2819.166667,8248.333333,8430,8600,9355
28/08/2009,2826.666667,4488.333333,4847.5,5448.333333,5241.666667,4910,3533.333333,2840,2805.833333,8238.333333,8423.333333,8600,9343.333333
29/08/2009,2816.666667,4478.333333,4842.5,5443.333333,5233.333333,4876.666667,3531.666667,2831.666667,2792.5,8228.333333,8416.666667,8600,9331.666667
30/08/2009,2810,4470,4830,5438.333333,5225,4860,3528.333333,2826.666667,2782.5,8220,8410,8600,9320
31/08/2009,2803.333333,4461.666667,4817.5,5433.333333,5216.666667,4843.333333,3525,2821.666667,2772.5,8211.666667,8403.333333,8600,9308.333333
01/09/2009,2796.666667,4453.333333,4805,5428.333333,5208.333333,4826.666667,3521.666667,2816.666667,2762.5,8203.333333,8396.666667,8600,9296.666667
02/09/2009,2790,4445,4792.5,5423.333333,5200,4810,3518.333333,2811.666667,2752.5,8195,8390,8600,9285
03/09/2009,2783.333333,4436.666667,4780,5418.333333,5191.666667,4793.333333,3515,2806.666667,2742.5,8186.666667,8383.333333,8600,9273.333333
04/09/2009,2772.5,4425,4767.5,5408.333333,5181.666667,4776.666667,3510,2796.666667,2730,8176.666667,8373.333333,8600,9261.666667
05/09/2009,2761.666667,4413.333333,4755,5398.333333,5171.666667,4760,3505,2786.666667,2717.5,8166.666667,8363.333333,8600,9250
06/09/2009,2750.833333,4405,4746.666667,5390,5161.666667,4746.666667,3498.333333,2776.666667,2704.166667,8161.666667,8356.666667,8600,9250
07/09/2009,2740,4396.666667,4738.333333,5381.666667,5151.666667,4733.333333,3491.666667,2766.666667,2690.833333,8156.666667,8350,8600,9250
08/09/2009,2729.166667,4388.333333,4730,5373.333333,5141.666667,4720,3485,2756.666667,2677.5,8151.666667,8343.333333,8600,9250
09/09/2009,2718.333333,4380,4721.666667,5365,5131.666667,4706.666667,3478.333333,2746.666667,2664.166667,8146.666667,8336.666667,8600,9250
10/09/2009,2707.5,4371.666667,4713.333333,5356.666667,5121.666667,4693.333333,3471.666667,2736.666667,2650.833333,8141.666667,8330,8600,9250
11/09/2009,2695.833333,4360,4698.333333,5346.666667,5105,4676.666667,3463.333333,2726.666667,2635,8135,8321.666667,8600,9240
12/09/2009,2684.166667,4348.333333,4683.333333,5336.666667,5088.333333,4660,3455,2716.666667,2619.166667,8128.333333,8313.333333,8600,9230
13/09/2009,2676.666667,4338.333333,4671.666667,5326.666667,5071.666667,4646.666667,3451.666667,2710,2609.166667,8121.666667,8305,8600,9220
14/09/2009,2669.166667,4328.333333,4660,5316.666667,5055,4633.333333,3448.333333,2703.333333,2599.166667,8115,8296.666667,8600,9210
15/09/2009,2661.666667,4318.333333,4648.333333,5306.666667,5038.333333,4620,3445,2696.666667,2589.166667,8108.333333,8288.333333,8600,9200
16/09/2009,2654.166667,4308.333333,4636.666667,5296.666667,5021.666667,4606.666667,3441.666667,2690,2579.166667,8101.666667,8280,8600,9190
17/09/2009,2646.666667,4298.333333,4625,5286.666667,5005,4593.333333,3438.333333,2683.333333,2569.166667,8095,8271.666667,8600,9180
18/09/2009,2637.5,4283.333333,4611.666667,5258.333333,4981.666667,4575,3433.333333,2675,2557.5,8083.333333,8258.333333,8600,9156.666667
19/09/2009,2628.333333,4268.333333,4598.333333,5230,4958.333333,4556.666667,3428.333333,2666.666667,2545.833333,8071.666667,8245,8600,9133.333333
20/09/2009,2620.833333,4255,4588.333333,5203.333333,4935,4541.666667,3420,2660,2537.5,8060,8231.666667,8600,9110
21/09/2009,2613.333333,4241.666667,4578.333333,5176.666667,4911.666667,4526.666667,3411.666667,2653.333333,2529.166667,8048.333333,8218.333333,8600,9086.666667
22/09/2009,2605.833333,4228.333333,4568.333333,5150,4888.333333,4511.666667,3403.333333,2646.666667,2520.833333,8036.666667,8205,8600,9063.333333
23/09/2009,2598.333333,4215,4558.333333,5123.333333,4865,4496.666667,3395,2640,2512.5,8025,8191.666667,8600,9040
24/09/2009,2590.833333,4201.666667,4548.333333,5096.666667,4841.666667,4481.666667,3386.666667,2633.333333,2504.166667,8013.333333,8178.333333,8600,9016.666667
25/09/2009,2579.166667,4186.666667,4538.333333,5051.666667,4800,4463.333333,3377.5,2621.666667,2492.5,8001.666667,8165,8596.666667,8991.666667
26/09/2009,2567.5,4171.666667,4528.333333,5006.666667,4758.333333,4445,3368.333333,2610,2480.833333,7990,8151.666667,8593.333333,8966.666667
27/09/2009,2556.666667,4158.333333,4520,4963.333333,4725,4433.333333,3362.5,2598.333333,2470.833333,7981.666667,8141.666667,8590,8941.666667
28/09/2009,2545.833333,4145,4511.666667,4920,4691.666667,4421.666667,3356.666667,2586.666667,2460.833333,7973.333333,8131.666667,8586.666667,8916.666667
29/09/2009,2535,4131.666667,4503.333333,4876.666667,4658.333333,4410,3350.833333,2575,2450.833333,7965,8121.666667,8583.333333,8891.666667
30/09/2009,2524.166667,4118.333333,4495,4833.333333,4625,4398.333333,3345,2563.333333,2440.833333,7956.666667,8111.666667,8580,8866.666667
01/10/2009,2513.333333,4105,4486.666667,4790,4591.666667,4386.666667,3339.166667,2551.666667,2430.833333,7948.333333,8101.666667,8576.666667,8841.666667
02/10/2009,2502.5,4083.333333,4478.333333,4741.666667,4555,4370,3330.833333,2540,2420.833333,7938.333333,8086.666667,8573.333333,8816.666667
03/10/2009,2491.666667,4061.666667,4470,4693.333333,4518.333333,4353.333333,3322.5,2528.333333,2410.833333,7928.333333,8071.666667,8570,8791.666667
04/10/2009,2485,4043.333333,4461.666667,4650,4483.333333,4336.666667,3315.833333,2521.666667,2403.333333,7920,8060,8566.666667,8766.666667
05/10/2009,2478.333333,4025,4453.333333,4606.666667,4448.333333,4320,3309.166667,2515,2395.833333,7911.666667,8048.333333,8563.333333,8741.666667
06/10/2009,2471.666667,4006.666667,4445,4563.333333,4413.333333,4303.333333,3302.5,2508.333333,2388.333333,7903.333333,8036.666667,8560,8716.666667
07/10/2009,2465,3988.333333,4436.666667,4520,4378.333333,4286.666667,3295.833333,2501.666667,2380.833333,7895,8025,8556.666667,8691.666667
08/10/2009,2458.333333,3970,4428.333333,4476.666667,4343.333333,4270,3289.166667,2495,2373.333333,7886.666667,8013.333333,8553.333333,8666.666667
09/10/2009,2451.666667,3951.666667,4420,4426.666667,4303.333333,4251.666667,3285.833333,2488.333333,2367.5,7875,7998.333333,8550,8641.666667
10/10/2009,2445,3933.333333,4411.666667,4376.666667,4263.333333,4233.333333,3282.5,2481.666667,2361.666667,7863.333333,7983.333333,8546.666667,8616.666667
11/10/2009,2439.166667,3918.333333,4410,4328.333333,4230,4218.333333,3280.833333,2475,2358.333333,7853.333333,7970,8543.333333,8601.666667
12/10/2009,2433.333333,3903.333333,4408.333333,4280,4196.666667,4203.333333,3279.166667,2468.333333,2355,7843.333333,7956.666667,8540,8586.666667
13/10/2009,2427.5,3888.333333,4406.666667,4231.666667,4163.333333,4188.333333,3277.5,2461.666667,2351.666667,7833.333333,7943.333333,8536.666667,8571.666667
14/10/2009,2421.666667,3873.333333,4405,4183.333333,4130,4173.333333,3275.833333,2455,2348.333333,7823.333333,7930,8533.333333,8556.666667
15/10/2009,2415.833333,3858.333333,4403.333333,4135,4096.666667,4158.333333,3274.166667,2448.333333,2345,7813.333333,7916.666667,8530,8541.666667
16/10/2009,2412.5,3843.333333,4401.666667,4083.333333,4061.666667,4143.333333,3272.5,2443.333333,2345,7800,7898.333333,8513.333333,8521.666667
17/10/2009,2409.166667,3828.333333,4400,4031.666667,4026.666667,4128.333333,3270.833333,2438.333333,2345,7786.666667,7880,8496.666667,8501.666667
18/10/2009,2407.5,3818.333333,4400,3998.333333,3998.333333,4118.333333,3270.833333,2435,2346.666667,7778.333333,7866.666667,8480,8495
19/10/2009,2405.833333,3808.333333,4400,3965,3970,4108.333333,3270.833333,2431.666667,2348.333333,7770,7853.333333,8463.333333,8488.333333
20/10/2009,2404.166667,3798.333333,4400,3931.666667,3941.666667,4098.333333,3270.833333,2428.333333,2350,7761.666667,7840,8446.666667,8481.666667
21/10/2009,2402.5,3788.333333,4400,3898.333333,3913.333333,4088.333333,3270.833333,2425,2351.666667,7753.333333,7826.666667,8430,8475
22/10/2009,2400.833333,3778.333333,4400,3865,3885,4078.333333,3270.833333,2421.666667,2353.333333,7745,7813.333333,8413.333333,8468.333333
23/10/2009,2402.5,3773.333333,4401.666667,3831.666667,3853.333333,4068.333333,3272.5,2421.666667,2358.333333,7736.666667,7800,8385,8461.666667
24/10/2009,2404.166667,3768.333333,4403.333333,3798.333333,3821.666667,4058.333333,3274.166667,2421.666667,2363.333333,7728.333333,7786.666667,8356.666667,8455
25/10/2009,2410,3765,4405,3783.333333,3808.333333,4051.666667,3276.666667,2426.666667,2371.666667,7720,7773.333333,8331.666667,8450
26/10/2009,2415.833333,3761.666667,4406.666667,3768.333333,3795,4045,3279.166667,2431.666667,2380,7711.666667,7760,8306.666667,8445
27/10/2009,2421.666667,3758.333333,4408.333333,3753.333333,3781.666667,4038.333333,3281.666667,2436.666667,2388.333333,7703.333333,7746.666667,8281.666667,8440
28/10/2009,2427.5,3755,4410,3738.333333,3768.333333,4031.666667,3284.166667,2441.666667,2396.666667,7695,7733.333333,8256.666667,8435
29/10/2009,2433.333333,3751.666667,4411.666667,3723.333333,3755,4025,3286.666667,2446.666667,2405,7686.666667,7720,8231.666667,8430
30/10/2009,2441.666667,3750,4413.333333,3708.333333,3741.666667,4018.333333,3292.5,2455,2413.333333,7685,7706.666667,8206.666667,8425
31/10/2009,2450,3748.333333,4415,3693.333333,3728.333333,4011.666667,3298.333333,2463.333333,2421.666667,7683.333333,7693.333333,8181.666667,8420
01/11/2009,2458.333333,3755,4416.666667,3683.333333,3718.333333,4010,3306.666667,2471.666667,2430,7683.333333,7685,8156.666667,8415
02/11/2009,2466.666667,3761.666667,4418.333333,3673.333333,3708.333333,4008.333333,3315,2480,2438.333333,7683.333333,7676.666667,8131.666667,8410
03/11/2009,2475,3768.333333,4420,3663.333333,3698.333333,4006.666667,3323.333333,2488.333333,2446.666667,7683.333333,7668.333333,8106.666667,8405
04/11/2009,2483.333333,3775,4421.666667,3653.333333,3688.333333,4005,3331.666667,2496.666667,2455,7683.333333,7660,8081.666667,8400
05/11/2009,2491.666667,3781.666667,4423.333333,3643.333333,3678.333333,4003.333333,3340,2505,2463.333333,7683.333333,7651.666667,8056.666667,8395
06/11/2009,2505,3788.333333,4425,3631.666667,3668.333333,4003.333333,3350,2516.666667,2480,7685,7646.666667,8031.666667,8390
07/11/2009,2518.333333,3795,4426.666667,3620,3658.333333,4003.333333,3360,2528.333333,2496.666667,7686.666667,7641.666667,8006.666667,8385
08/11/2009,2531.666667,3801.666667,4428.333333,3615,3653.333333,4005,3366.666667,2540,2511.666667,7691.666667,7640,7981.666667,8380
09/11/2009,2545,3808.333333,4430,3610,3648.333333,4006.666667,3373.333333,2551.666667,2526.666667,7696.666667,7638.333333,7956.666667,8375
10/11/2009,2558.333333,3815,4431.666667,3605,3643.333333,4008.333333,3380,2563.333333,2541.666667,7701.666667,7636.666667,7931.666667,8370
11/11/2009,2571.666667,3821.666667,4433.333333,3600,3638.333333,4010,3386.666667,2575,2556.666667,7706.666667,7635,7906.666667,8365
12/11/2009,2585,3828.333333,4435,3595,3633.333333,4011.666667,3393.333333,2586.666667,2571.666667,7711.666667,7633.333333,7881.666667,8360
13/11/2009,2601.666667,3835,4433.333333,3590,3628.333333,4013.333333,3400,2603.333333,2588.333333,7718.333333,7636.666667,7856.666667,8356.666667
14/11/2009,2618.333333,3841.666667,4431.666667,3585,3623.333333,4015,3406.666667,2620,2605,7725,7640,7831.666667,8353.333333
15/11/2009,2632.5,3848.333333,4430,3583.333333,3620,4016.666667,3413.333333,2635,2618.333333,7735,7648.333333,7820,8355
16/11/2009,2646.666667,3855,4428.333333,3581.666667,3616.666667,4018.333333,3420,2650,2631.666667,7745,7656.666667,7808.333333,8356.666667
17/11/2009,2660.833333,3861.666667,4426.666667,3580,3613.333333,4020,3426.666667,2665,2645,7755,7665,7796.666667,8358.333333
18/11/2009,2675,3868.333333,4425,3578.333333,3610,4021.666667,3433.333333,2680,2658.333333,7765,7673.333333,7785,8360
19/11/2009,2689.166667,3875,4423.333333,3576.666667,3606.666667,4023.333333,3440,2695,2671.666667,7775,7681.666667,7773.333333,8361.666667
20/11/2009,2703.333333,3881.666667,4421.666667,3573.333333,3601.666667,4025,3448.333333,2710,2685,7785,7686.666667,7753.333333,8353.333333
21/11/2009,2717.5,3888.333333,4420,3570,3596.666667,4026.666667,3456.666667,2725,2698.333333,7795,7691.666667,7733.333333,8345
22/11/2009,2728.333333,3890,4416.666667,3566.666667,3595,4028.333333,3463.333333,2736.666667,2708.333333,7805,7696.666667,7725,8336.666667
23/11/2009,2739.166667,3891.666667,4413.333333,3563.333333,3593.333333,4030,3470,2748.333333,2718.333333,7815,7701.666667,7716.666667,8328.333333
24/11/2009,2750,3893.333333,4410,3560,3591.666667,4031.666667,3476.666667,2760,2728.333333,7825,7706.666667,7708.333333,8320
25/11/2009,2760.833333,3895,4406.666667,3556.666667,3590,4033.333333,3483.333333,2771.666667,2738.333333,7835,7711.666667,7700,8311.666667
26/11/2009,2771.666667,3896.666667,4403.333333,3553.333333,3588.333333,4035,3490,2783.333333,2748.333333,7845,7716.666667,7691.666667,8303.333333
27/11/2009,2782.5,3900,4401.666667,3550,3586.666667,4036.666667,3498.333333,2795,2758.333333,7855,7718.333333,7680,8291.666667
28/11/2009,2793.333333,3903.333333,4400,3546.666667,3585,4038.333333,3506.666667,2806.666667,2768.333333,7865,7720,7668.333333,8280
29/11/2009,2801.666667,3905,4398.333333,3543.333333,3583.333333,4040,3511.666667,2815,2778.333333,7868.333333,7721.666667,7656.666667,8268.333333
30/11/2009,2810,3906.666667,4396.666667,3540,3581.666667,4041.666667,3516.666667,2823.333333,2788.333333,7871.666667,7723.333333,7645,8256.666667
01/12/2009,2818.333333,3908.333333,4395,3536.666667,3580,4043.333333,3521.666667,2831.666667,2798.333333,7875,7725,7633.333333,8245
02/12/2009,2826.666667,3910,4393.333333,3533.333333,3578.333333,4045,3526.666667,2840,2808.333333,7878.333333,7726.666667,7621.666667,8233.333333
03/12/2009,2835,3911.666667,4391.666667,3530,3576.666667,4046.666667,3531.666667,2848.333333,2818.333333,7881.666667,7728.333333,7610,8221.666667
04/12/2009,2844.166667,3913.333333,4390,3526.666667,3575,4048.333333,3540,2856.666667,2829.166667,7885,7728.333333,7595,8206.666667
05/12/2009,2853.333333,3915,4388.333333,3523.333333,3573.333333,4050,3548.333333,2865,2840,7888.333333,7728.333333,7580,8191.666667
06/12/2009,2857.5,3916.666667,4386.666667,3521.666667,3571.666667,4050,3555,2870,2842.5,7890,7725,7565,8176.666667
07/12/2009,2861.666667,3918.333333,4385,3520,3570,4050,3561.666667,2875,2845,7891.666667,7721.666667,7550,8161.666667
08/12/2009,2865.833333,3920,4383.333333,3518.333333,3568.333333,4050,3568.333333,2880,2847.5,7893.333333,7718.333333,7535,8146.666667
09/12/2009,2870,3921.666667,4381.666667,3516.666667,3566.666667,4050,3575,2885,2850,7895,7715,7520,8131.666667
10/12/2009,2874.166667,3923.333333,4380,3515,3565,4050,3581.666667,2890,2852.5,7896.666667,7711.666667,7505,8116.666667
11/12/2009,2880.833333,3925.833333,4381.666667,3513.333333,3565,4050,3590,2900,2855,7891.666667,7708.333333,7485,8093.333333
12/12/2009,2887.5,3928.333333,4383.333333,3511.666667,3565,4050,3598.333333,2910,2857.5,7886.666667,7705,7465,8070
13/12/2009,2890.833333,3930.833333,4388.333333,3510,3565,4050,3606.666667,2915,2858.333333,7880,7696.666667,7445,8045
14/12/2009,2894.166667,3933.333333,4393.333333,3508.333333,3565,4050,3615,2920,2859.166667,7873.333333,7688.333333,7425,8020
15/12/2009,2897.5,3935.833333,4398.333333,3506.666667,3565,4050,3623.333333,2925,2860,7866.666667,7680,7405,7995
16/12/2009,2900.833333,3938.333333,4403.333333,3505,3565,4050,3631.666667,2930,2860.833333,7860,7671.666667,7385,7970
17/12/2009,2904.166667,3940.833333,4408.333333,3503.333333,3565,4050,3640,2935,2861.666667,7853.333333,7663.333333,7365,7945
18/12/2009,2910.833333,3943.333333,4413.333333,3501.666667,3565,4051.666667,3650,2940,2870,7845,7655,7340,7920
19/12/2009,2917.5,3945.833333,4418.333333,3500,3565,4053.333333,3660,2945,2878.333333,7836.666667,7646.666667,7315,7895
20/12/2009,2924.166667,3948.333333,4423.333333,3500,3566.666667,4055,3668.333333,2950,2886.666667,7828.333333,7641.666667,7298.333333,7880
21/12/2009,2930.833333,3950.833333,4428.333333,3500,3568.333333,4056.666667,3676.666667,2955,2895,7820,7636.666667,7281.666667,7865
22/12/2009,2937.5,3953.333333,4433.333333,3500,3570,4058.333333,3685,2960,2903.333333,7811.666667,7631.666667,7265,7850
23/12/2009,2944.166667,3955.833333,4438.333333,3500,3571.666667,4060,3693.333333,2965,2911.666667,7803.333333,7626.666667,7248.333333,7835
24/12/2009,2950.833333,3958.333333,4443.333333,3500,3573.333333,4061.666667,3701.666667,2970,2920,7795,7621.666667,7231.666667,7820
25/12/2009,2959.166667,3960,4448.333333,3500,3575,4065,3710,2976.666667,2930,7786.666667,7611.666667,7215,7805
26/12/2009,2967.5,3961.666667,4453.333333,3500,3576.666667,4068.333333,3718.333333,2983.333333,2940,7778.333333,7601.666667,7198.333333,7790
27/12/2009,2975.833333,3961.666667,4456.666667,3500,3578.333333,4071.666667,3725,2990,2950,7770,7595,7185,7778.333333
28/12/2009,2984.166667,3961.666667,4460,3500,3580,4075,3731.666667,2996.666667,2960,7761.666667,7588.333333,7171.666667,7766.666667
29/12/2009,2992.5,3961.666667,4463.333333,3500,3581.666667,4078.333333,3738.333333,3003.333333,2970,7753.333333,7581.666667,7158.333333,7755
30/12/2009,3000.833333,3961.666667,4466.666667,3500,3583.333333,4081.666667,3745,3010,2980,7745,7575,7145,7743.333333
31/12/2009,3009.166667,3961.666667,4470,3500,3585,4085,3751.666667,3016.666667,2990,7736.666667,7568.333333,7131.666667,7731.666667
01/01/2010,3017.5,3961.666667,4473.333333,3500,3586.666667,4088.333333,3758.333333,3023.333333,3000,7728.333333,7561.666667,7118.333333,7720
02/01/2010,3025.833333,3961.666667,4476.666667,3500,3588.333333,4091.666667,3765,3030,3010,7720,7555,7105,7708.333333
03/01/2010,3033.333333,3961.666667,4480,3500,3590,4095,3768.333333,3036.666667,3019.166667,7711.666667,7550,7095,7700
04/01/2010,3040.833333,3961.666667,4483.333333,3500,3591.666667,4098.333333,3771.666667,3043.333333,3028.333333,7703.333333,7545,7085,7691.666667
05/01/2010,3048.333333,3961.666667,4486.666667,3500,3593.333333,4101.666667,3775,3050,3037.5,7695,7540,7075,7683.333333
06/01/2010,3055.833333,3961.666667,4490,3500,3595,4105,3778.333333,3056.666667,3046.666667,7686.666667,7535,7065,7675
07/01/2010,3063.333333,3961.666667,4493.333333,3500,3596.666667,4108.333333,3781.666667,3063.333333,3055.833333,7678.333333,7530,7055,7666.666667
08/01/2010,3070.833333,3961.666667,4496.666667,3500,3598.333333,4111.666667,3785,3070,3065,7670,7525,7045,7658.333333
09/01/2010,3078.333333,3961.666667,4500,3500,3600,4115,3788.333333,3076.666667,3074.166667,7661.666667,7520,7035,7650
10/01/2010,3083.333333,3960.833333,4500,3500,3600,4118.333333,3790,3078.333333,3083.333333,7660,7515,7030,7650
11/01/2010,3088.333333,3960,4500,3500,3600,4121.666667,3791.666667,3080,3092.5,7658.333333,7510,7025,7650
12/01/2010,3093.333333,3959.166667,4500,3500,3600,4125,3793.333333,3081.666667,3101.666667,7656.666667,7505,7020,7650
13/01/2010,3098.333333,3958.333333,4500,3500,3600,4128.333333,3795,3083.333333,3110.833333,7655,7500,7015,7650
14/01/2010,3103.333333,3957.5,4500,3500,3600,4131.666667,3796.666667,3085,3120,7653.333333,7495,7010,7650
15/01/2010,3108.333333,3956.666667,4500,3500,3600,4135,3798.333333,3086.666667,3129.166667,7646.666667,7488.333333,7000,7648.333333
16/01/2010,3113.333333,3955.833333,4500,3500,3600,4138.333333,3800,3088.333333,3138.333333,7640,7481.666667,6990,7646.666667
17/01/2010,3115,3955,4500,3500,3600,4140,3800,3090,3140,7635,7475,6985,7645
18/01/2010,3116.666667,3954.166667,4500,3500,3600,4141.666667,3800,3091.666667,3141.666667,7630,7468.333333,6980,7643.333333
19/01/2010,3118.333333,3953.333333,4500,3500,3600,4143.333333,3800,3093.333333,3143.333333,7625,7461.666667,6975,7641.666667
20/01/2010,3120,3952.5,4500,3500,3600,4145,3800,3095,3145,7620,7455,6970,7640
21/01/2010,3121.666667,3951.666667,4500,3500,3600,4146.666667,3800,3096.666667,3146.666667,7615,7448.333333,6965,7638.333333
22/01/2010,3124.166667,3949.166667,4500,3500,3600,4148.333333,3800,3099.166667,3149.166667,7608.333333,7440,6960,7636.666667
23/01/2010,3126.666667,3946.666667,4500,3500,3600,4150,3800,3101.666667,3151.666667,7601.666667,7431.666667,6955,7635
24/01/2010,3127.5,3945,4500,3500,3600,4150,3800,3102.5,3152.5,7595,7428.333333,6950,7633.333333
25/01/2010,3128.333333,3943.333333,4500,3500,3600,4150,3800,3103.333333,3153.333333,7588.333333,7425,6945,7631.666667
26/01/2010,3129.166667,3941.666667,4500,3500,3600,4150,3800,3104.166667,3154.166667,7581.666667,7421.666667,6940,7630
27/01/2010,3130,3940,4500,3500,3600,4150,3800,3105,3155,7575,7418.333333,6935,7628.333333
28/01/2010,3130.833333,3938.333333,4500,3500,3600,4150,3800,3105.833333,3155.833333,7568.333333,7415,6930,7626.666667
29/01/2010,3135,3936.666667,4499.166667,3500,3600,4150,3800,3108.333333,3162.5,7560,7408.333333,6925,7625
30/01/2010,3139.166667,3935,4498.333333,3500,3600,4150,3800,3110.833333,3169.166667,7551.666667,7401.666667,6920,7623.333333
31/01/2010,3143.333333,3933.333333,4497.5,3500,3600,4150,3800,3113.333333,3175.833333,7543.333333,7395,6915,7621.666667
01/02/2010,3147.5,3931.666667,4496.666667,3500,3600,4150,3800,3115.833333,3182.5,7535,7388.333333,6910,7620
02/02/2010,3151.666667,3930,4495.833333,3500,3600,4150,3800,3118.333333,3189.166667,7526.666667,7381.666667,6905,7618.333333
03/02/2010,3155.833333,3928.333333,4495,3500,3600,4150,3800,3120.833333,3195.833333,7518.333333,7375,6900,7616.666667
04/02/2010,3160,3926.666667,4494.166667,3500,3600,4150,3800,3123.333333,3202.5,7510,7368.333333,6895,7615
05/02/2010,3163.333333,3925,4492.5,3500,3600,4150,3801.666667,3125.833333,3207.5,7501.666667,7358.333333,6890,7613.333333
06/02/2010,3166.666667,3923.333333,4490.833333,3500,3600,4150,3803.333333,3128.333333,3212.5,7493.333333,7348.333333,6885,7611.666667
07/02/2010,3170,3921.666667,4489.166667,3500,3600,4150,3805,3130.833333,3217.5,7485,7338.333333,6880,7610
08/02/2010,3173.333333,3920,4487.5,3500,3600,4150,3806.666667,3133.333333,3222.5,7476.666667,7328.333333,6875,7608.333333
09/02/2010,3176.666667,3918.333333,4485.833333,3500,3600,4150,3808.333333,3135.833333,3227.5,7468.333333,7318.333333,6870,7606.666667
10/02/2010,3180,3916.666667,4484.166667,3500,3600,4150,3810,3138.333333,3232.5,7460,7308.333333,6865,7605
11/02/2010,3183.333333,3915,4482.5,3500,3600,4150,3811.666667,3140.833333,3237.5,7451.666667,7298.333333,6860,7603.333333
12/02/2010,3183.333333,3909.166667,4480.833333,3500,3600,4150,3813.333333,3140.833333,3237.5,7443.333333,7286.666667,6855,7595
13/02/2010,3183.333333,3903.333333,4479.166667,3500,3600,4150,3815,3140.833333,3237.5,7435,7275,6850,7586.666667
14/02/2010,3183.333333,3897.5,4477.5,3500,3600,4150,3816.666667,3140.833333,3237.5,7431.666667,7265,6850,7580
15/02/2010,3183.333333,3891.666667,4475.833333,3500,3600,4150,3818.333333,3140.833333,3237.5,7428.333333,7255,6850,7573.333333
16/02/2010,3183.333333,3885.833333,4474.166667,3500,3600,4150,3820,3140.833333,3237.5,7425,7245,6850,7566.666667
17/02/2010,3183.333333,3880,4472.5,3500,3600,4150,3821.666667,3140.833333,3237.5,7421.666667,7235,6850,7560
18/02/2010,3183.333333,3874.166667,4470.833333,3500,3600,4150,3823.333333,3140.833333,3237.5,7418.333333,7225,6850,7553.333333
19/02/2010,3183.333333,3866.666667,4469.166667,3500,3600,4146.666667,3823.333333,3140.833333,3237.5,7413.333333,7208.333333,6848.333333,7541.666667
20/02/2010,3183.333333,3859.166667,4467.5,3500,3600,4143.333333,3823.333333,3140.833333,3237.5,7408.333333,7191.666667,6846.666667,7530
21/02/2010,3182.5,3853.333333,4465.833333,3500,3600,4140,3823.333333,3140,3236.666667,7405,7176.666667,6845,7518.333333
22/02/2010,3181.666667,3847.5,4464.166667,3500,3600,4136.666667,3823.333333,3139.166667,3235.833333,7401.666667,7161.666667,6843.333333,7506.666667
23/02/2010,3180.833333,3841.666667,4462.5,3500,3600,4133.333333,3823.333333,3138.333333,3235,7398.333333,7146.666667,6841.666667,7495
24/02/2010,3180,3835.833333,4460.833333,3500,3600,4130,3823.333333,3137.5,3234.166667,7395,7131.666667,6840,7483.333333
25/02/2010,3179.166667,3830,4459.166667,3500,3600,4126.666667,3823.333333,3136.666667,3233.333333,7391.666667,7116.666667,6838.333333,7471.666667
26/02/2010,3175,3821.666667,4457.5,3496.666667,3598.333333,4123.333333,3821.666667,3130.833333,3231.666667,7381.666667,7101.666667,6836.666667,7460
27/02/2010,3170.833333,3813.333333,4455.833333,3493.333333,3596.666667,4120,3820,3125,3230,7371.666667,7086.666667,6835,7448.333333
28/02/2010,3163.333333,3805,4455,3490,3595,4116.666667,3818.333333,3117.5,3222.5,7363.333333,7075,6833.333333,7436.666667
01/03/2010,3155.833333,3796.666667,4454.166667,3486.666667,3593.333333,4113.333333,3816.666667,3110,3215,7355,7063.333333,6831.666667,7425
02/03/2010,3148.333333,3788.333333,4453.333333,3483.333333,3591.666667,4110,3815,3102.5,3207.5,7346.666667,7051.666667,6830,7413.333333
